STAID,STATE,FIPS,LAT_DMS , LON_DMS,WELLDPTH  ,SAMPDATE ,SAMPTIME,AS_RMRK,AS_CONC,LAT_DD,LON_DD
16S,2S,6N,6S,7S,10N,9S,5S,1S,10N,12N,12N
3.9562E+14,NJ,34005,395620,745530,618,2-Sep-82,1325,.,1,39.93889,74.925
3.95616E+14,NJ,34005,395620,745530,648,2-Sep-82,1235,<,1,39.93889,74.925
4.00227E+14,NJ,34005,400227,745531,47,19-Jun-86,1130,<,1,40.04084,74.92528
4.05225E+14,NJ,34041,405225,745532,88,14-Jul-88,1510,<,1,40.87361,74.92555
3.85748E+14,NJ,34009,385748,745533,252,5-Sep-85,920,<,1,38.96333,74.92583
3.94417E+14,NJ,34007,394417,745538,138,9-Dec-88,1015,<,1,39.73806,74.92722
3.93517E+14,NJ,34015,393517,745539,89,11-Dec-86,900,<,1,39.58805,74.9275
3.93828E+14,NJ,34015,393724,745542,98,15-Sep-88,1150,<,1,39.62333,74.92834
4.04548E+14,NJ,34041,404548,745542,400,17-Sep-93,1500,<,1,40.76334,74.92834
3.93133E+14,NJ,34001,393135,745545,17,10-Dec-85,1545,<,1,39.52639,74.92917
3.9312E+14,NJ,34001,393120,745546,30,19-Dec-85,1445,.,6,39.52222,74.92944
4.00241E+14,NJ,34005,400241,745546,,3-Jul-86,1530,<,1,40.04472,74.92944
3.93149E+14,NJ,34001,393149,745554,106,26-Aug-87,1400,<,1,39.53028,74.93166
3.93805E+14,NJ,34015,393805,745554,110,24-Aug-88,1200,.,1,39.63472,74.93166
3.85607E+14,NJ,34009,385607,745556,293,4-Sep-85,1340,<,1,38.93528,74.93222
3.93448E+14,NJ,34015,393448,745606,150,9-Sep-88,1410,<,1,39.58001,74.935
4.00241E+14,NJ,34005,400244,745607,155,3-Jul-86,1000,<,1,40.04556,74.93528
3.92911E+14,NJ,34001,392914,745609,120,18-Oct-85,1620,<,1,39.48722,74.93584
4.02149E+14,NJ,34019,402149,745610,150,8-Sep-89,1120,.,2,40.36361,74.93611
3.9402E+14,NJ,34015,394020,745611,45,28-Sep-88,1250,<,1,39.67222,74.93639
3.94738E+14,NJ,34007,394738,745614,713,16-Sep-82,1330,.,1,39.79389,74.93723
3.94738E+14,NJ,34007,394738,745614,713,15-Aug-85,1025,<,1,39.79389,74.93723
3.94215E+14,NJ,34007,394215,745617,1500,17-Nov-82,1405,.,1,39.70417,74.93806
3.94215E+14,NJ,34007,394215,745617,210,8-Jun-83,1430,.,1,39.70417,74.93806
3.94215E+14,NJ,34007,394215,745617,849,23-Sep-85,1320,<,1,39.70417,74.93806
3.93148E+14,NJ,34001,393148,745617,460,18-Feb-86,1215,<,1,39.53,74.93806
3.9324E+14,NJ,34001,393240,745619,172,2-Oct-85,1500,<,1,39.54445,74.93861
4.03733E+14,NJ,34019,403733,745619,65,21-Jun-88,1115,<,1,40.62583,74.93861
3.95546E+14,NJ,34005,395546,745622,325,14-Sep-82,1500,.,1,39.92945,74.93945
3.93419E+14,NJ,34015,393419,745626,121,12-Aug-87,1110,<,1,39.57194,74.94055
3.94922E+14,NJ,34007,394922,745630,1090,19-Sep-85,1315,<,1,39.82278,74.94167
3.92813E+14,NJ,34011,392813,745636,60,29-Jun-87,1500,<,1,39.47028,74.94334
3.95608E+14,NJ,34005,395608,745644,399,2-Sep-82,1155,<,1,39.93555,74.94556
3.93842E+14,NJ,34015,393842,745655,128,26-Sep-88,1110,<,1,39.645,74.94861
4.03327E+14,NJ,34019,403327,745658,200,17-Aug-88,1430,.,2,40.5575,74.94945
3.9292E+14,NJ,34011,392920,745660,81,15-Nov-84,1230,<,1,39.48889,74.95
4.03611E+14,NJ,34000,403611,745701,0,,,<,1,40.60305,74.95028
4.10125E+14,NJ,34041,410125,745707,300,30-Sep-91,1120,<,1,41.02361,74.95194
3.95356E+14,NJ,34007,395353,745708,488,8-Aug-85,1510,<,1,39.89805,74.95222
3.94248E+14,NJ,34007,394248,745710,113,16-Dec-88,1230,<,1,39.71333,74.95277
4.00105E+14,NJ,34005,400105,745734,176,2-Dec-82,1340,.,1,40.01805,74.95944
4.04507E+14,NJ,34041,404519,745736,,30-Sep-91,1350,<,1,40.75528,74.96
3.94332E+14,NJ,34007,394332,745740,101,16-Dec-88,945,<,1,39.72555,74.96111
4.02155E+14,PA,42017,402155,745741,400,16-Jun-92,1040,.,24,40.36528,74.96139
3.85804E+14,NJ,34009,385804,745742,250,5-Sep-85,1130,<,1,38.96778,74.96167
3.9394E+14,NJ,34015,393940,745746,80,23-Sep-88,1200,<,1,39.66111,74.96278
4.00209E+14,NJ,34005,400212,745748,67,16-Aug-85,1330,<,1,40.03667,74.96333
4.10422E+14,NJ,34041,410422,745751,172,17-Sep-92,1230,<,1,41.07278,74.96416
3.85616E+14,NJ,34009,385616,745760,20,22-Sep-86,1720,.,1,38.93777,74.96667
3.93027E+14,NJ,34001,393024,745809,97,6-Jul-87,1122,<,1,39.50666,74.96917
3.95938E+14,NJ,34005,395938,745810,229,2-Dec-82,1245,.,1,39.99389,74.96944
3.93149E+14,NJ,34015,393154,745811,98,30-Jul-87,1225,<,1,39.53167,74.96972
3.93149E+14,NJ,34015,393137,745831,68,21-Jul-87,1430,<,1,39.52694,74.97528
4.02031E+14,PA,42017,402031,745838,220,18-Jun-92,1300,.,7,40.34195,74.97722
4.02622E+14,NJ,34019,402622,745839,147,19-Jul-88,1440,.,2,40.43945,74.9775
3.93457E+14,NJ,34015,393457,745839,110,29-Sep-88,1005,<,1,39.5825,74.9775
3.94026E+14,NJ,34015,394010,745845,147,28-Sep-88,940,.,2,39.66945,74.97916
4.02014E+14,PA,42017,402014,745849,,22-Jun-92,950,<,1,40.33722,74.98028
3.95002E+14,NJ,34007,395002,745851,998,26-Aug-82,0,<,1,39.83389,74.98083
3.95003E+14,NJ,34007,395003,745851,1100,11-Jul-85,1405,<,1,39.83417,74.98083
4.01541E+14,PA,42017,401541,745851,220,6-Jul-92,1215,<,1,40.26139,74.98083
3.95632E+14,NJ,34005,395630,745855,200,25-Oct-82,1405,.,1,39.94167,74.98194
3.95631E+14,NJ,34005,395630,745855,500,25-Oct-82,1505,.,1,39.94167,74.98194
3.94945E+14,NJ,34007,394945,745855,1010,11-Jul-85,1215,<,1,39.82917,74.98194
3.93059E+14,NJ,34001,393059,745859,160,1-Nov-85,1400,<,1,39.51639,74.98306
3.95838E+14,NJ,34005,395841,745905,268,24-Sep-85,1300,<,1,39.97805,74.98473
4.03455E+14,NJ,34019,403455,745905,192,21-Jul-87,1350,<,1,40.58194,74.98473
3.95129E+14,NJ,34007,395129,745906,482,26-Aug-82,1100,.,1,39.85806,74.985
3.94114E+14,NJ,34015,394114,745908,120,29-Sep-88,1245,<,1,39.68722,74.98556
3.94726E+14,NJ,34007,394726,745911,698,16-Sep-82,1450,.,1,39.79055,74.98639
3.93523E+14,NJ,34015,393523,745912,110,26-Aug-88,1140,<,1,39.58972,74.98666
3.95726E+14,NJ,34005,395725,745914,121,25-Oct-82,1130,.,1,39.95694,74.98722
3.95727E+14,NJ,34005,395727,745915,450,25-Oct-82,1150,<,1,39.9575,74.9875
4.001E+14,NJ,34005,400106,745915,50,8-Oct-85,1230,<,1,40.01833,74.9875
3.95929E+14,NJ,34005,395929,745922,196,17-Dec-82,1055,.,1,39.99139,74.98944
3.95929E+14,NJ,34005,395929,745922,281,14-Aug-85,1125,<,1,39.99139,74.98944
4.03314E+14,NJ,34019,403314,745923,100,22-Jun-88,1330,.,1,40.55389,74.98972
3.95455E+14,NJ,34007,395455,745929,367,13-Aug-85,1030,<,1,39.91528,74.99139
3.9444E+14,NJ,34007,394440,745931,76,22-Aug-86,1115,<,1,39.74444,74.99194
4.00147E+14,NJ,34005,400147,745934,25,5-Jun-86,1515,<,1,40.02972,74.99277
4.00145E+14,NJ,34005,400145,745936,47,5-Jun-86,1100,<,1,40.02917,74.99333
4.00227E+14,PA,42101,400227,745938,139,10-Sep-79,1130,<,1,40.04084,74.99389
3.95252E+14,NJ,34007,395252,745943,626,8-Aug-85,1320,<,1,39.88111,74.99528
3.95252E+14,NJ,34007,395252,745943,741,8-Aug-85,1100,<,1,39.88111,74.99528
3.93322E+14,NJ,34015,393322,745950,100,20-Sep-88,1210,<,1,39.55611,74.99722
4.01747E+14,PA,42017,401747,745953,220,6-Jul-92,930,.,2,40.29639,74.99805
3.94348E+14,NJ,34007,394348,745953,34,10-Dec-96,1110,<,1,39.73,74.99805
4.03902E+14,NJ,34000,403902,745956,0,,,<,1,40.65055,74.99889
3.95906E+14,NJ,34005,395906,750006,270,2-Aug-85,1130,<,1,39.985,75.00166
3.95904E+14,NJ,34005,395904,750009,262,2-Dec-82,1450,.,1,39.98444,75.0025
3.94414E+14,NJ,34007,394414,750015,80,10-Sep-93,1405,<,1,39.73722,75.00417
3.94414E+14,NJ,34007,394414,750016,120,2-Dec-88,1405,<,1,39.73722,75.00445
3.93411E+14,NJ,34015,393411,750022,98,16-Feb-89,950,<,1,39.56972,75.00611
4.0545E+14,NJ,34041,405450,750023,148,15-Jul-88,1440,<,1,40.91388,75.00639
3.95603E+14,NJ,34007,395600,750031,427,26-Aug-82,1400,.,1,39.93334,75.00861
4.02314E+14,PA,42017,402314,750035,,18-Jun-92,1010,<,1,40.38722,75.00972
3.94217E+14,NJ,34015,394217,750039,144,1-Sep-93,1415,<,1,39.70473,75.01083
3.94348E+14,NJ,34007,394348,750041,99,29-Mar-89,1545,<,1,39.73,75.01139
4.00002E+14,NJ,34005,400002,750044,198,2-Dec-82,1030,.,1,40.00056,75.01222
4.04737E+14,NJ,34041,404737,750044,150,27-Aug-92,1350,.,2,40.79361,75.01222
3.94413E+14,NJ,34007,394413,750050,120,29-Mar-89,1310,<,1,39.73694,75.01389
4.02613E+14,NJ,34000,402613,750051,0,,,-,2,40.43694,75.01417
3.95041E+14,NJ,34007,395041,750056,441,26-Aug-82,1010,.,1,39.84472,75.01556
4.03053E+14,NJ,34019,403053,750056,190,20-Jul-88,1030,.,9,40.51472,75.01556
4.05147E+14,NJ,34041,405147,750056,270,16-Sep-92,1530,.,2,40.86306,75.01556
3.9285E+14,NJ,34011,392850,750103,174,30-Nov-88,1100,<,1,39.48056,75.0175
4.0571E+14,NJ,34041,405710,750103,135,16-Sep-92,1420,<,1,40.95278,75.0175
3.95441E+14,NJ,34007,395441,750104,220,13-Aug-85,1245,<,1,39.91138,75.01778
3.94357E+14,NJ,34007,394357,750116,60,29-Mar-89,1730,<,1,39.7325,75.02111
4.04535E+14,NJ,34041,404535,750117,90,21-Jul-88,1830,.,1,40.75972,75.02139
3.95802E+14,NJ,34007,395802,750118,257,31-Jul-85,1430,<,1,39.96722,75.02167
4.05833E+14,NJ,34041,405833,750118,260,19-Aug-88,1430,<,1,40.97583,75.02167
3.9292E+14,NJ,34011,392920,750119,,18-Dec-96,1345,<,1,39.48889,75.02194
3.95758E+14,NJ,34007,395758,750120,288,31-Jul-85,1130,<,1,39.96611,75.02222
3.92816E+14,NJ,34011,392816,750121,162,14-Aug-96,1050,<,1,39.47112,75.0225
3.93254E+14,NJ,34015,393254,750121,162,5-Sep-96,1150,<,1,39.54833,75.0225
4.02502E+14,NJ,34019,402502,750124,250,23-Jul-87,1010,<,1,40.41722,75.02333
3.95917E+14,NJ,34007,395917,750125,206,1-Aug-85,1445,<,1,39.98805,75.02361
3.94232E+14,NJ,34015,394232,750126,135,7-Sep-88,1130,<,1,39.70889,75.02389
3.9434E+14,NJ,34015,394340,750127,30.5,9-Dec-96,1115,<,1,39.72778,75.02417
3.92432E+14,NJ,34011,392432,750133,147,30-Nov-88,1440,<,1,39.40889,75.02583
4.03356E+14,NJ,34000,403356,750139,0,,,-,9,40.56556,75.0275
3.95333E+14,NJ,34007,395319,750140,572,16-Jul-85,1055,<,1,39.88861,75.02778
3.93708E+14,NJ,34015,393708,750143,49,27-Sep-88,1145,<,1,39.61889,75.02861
3.94314E+14,NJ,34015,394314,750145,65,19-Mar-91,1310,<,1,39.72056,75.02917
3.94314E+14,NJ,34015,394314,750145,97,19-Mar-91,1045,<,1,39.72056,75.02917
3.94314E+14,NJ,34015,394314,750145,27,20-Mar-91,940,<,1,39.72056,75.02917
3.93917E+14,NJ,34015,393917,750149,56,19-Sep-88,1415,<,1,39.65472,75.03028
3.94246E+14,NJ,34015,394246,750151,65,30-Sep-88,1020,<,1,39.71278,75.03083
3.95902E+14,NJ,34007,395902,750153,231,1-Aug-85,1130,<,1,39.98389,75.03139
3.92744E+14,NJ,34011,392744,750158,162,14-Aug-96,1420,<,1,39.46222,75.03278
4.04952E+14,NJ,34041,404952,750159,448,10-Sep-92,1250,<,1,40.83111,75.03306
3.95404E+14,NJ,34007,395404,750202,372,16-Jul-85,1330,<,1,39.90111,75.03389
4.03722E+14,NJ,34000,403722,750202,0,,,<,1,40.62278,75.03389
3.92925E+14,NJ,34011,392925,750203,155,13-Aug-96,1325,<,1,39.49027,75.03416
4.01546E+14,PA,42017,401546,750204,,28-Jul-92,1000,<,1,40.26278,75.03445
3.92028E+14,NJ,34000,392028,750205,0,,,<,1,39.34111,75.03472
3.94327E+14,NJ,34015,394327,750210,85,8-Sep-93,1045,<,1,39.72417,75.03611
4.05955E+14,NJ,34041,405955,750214,125,12-Aug-93,1130,<,1,40.99861,75.03722
3.9452E+14,NJ,34015,394520,750218,612,13-Aug-82,1125,.,1,39.75555,75.03833
4.01521E+14,PA,42017,401521,750224,,27-Jul-95,1025,.,2,40.25583,75.04
3.9572E+14,NJ,34007,395720,750225,278,21-Dec-82,1015,<,1,39.95555,75.04028
4.05539E+14,NJ,34041,405539,750225,310,26-Sep-91,1115,<,1,40.92751,75.04028
3.95934E+14,NJ,34007,395933,750229,107,6-Aug-85,1225,<,1,39.9925,75.04139
3.95134E+14,NJ,34007,395134,750229,510,9-Aug-85,1030,<,1,39.85944,75.04139
3.95134E+14,NJ,34007,395134,750230,348,25-Aug-82,1100,<,1,39.85944,75.04166
3.95713E+14,NJ,34007,395850,750230,80,28-Aug-85,1215,<,1,39.98056,75.04166
3.92923E+14,NJ,34011,392923,750234,163,13-Aug-96,1525,<,1,39.48972,75.04278
4.02347E+14,PA,42017,402347,750239,175,16-Jun-92,1335,<,1,40.39639,75.04417
4.01254E+14,PA,42017,401254,750242,,27-Jul-79,1325,.,1,40.215,75.045
3.93428E+14,NJ,34015,393428,750244,123,9-Sep-88,1155,<,1,39.57445,75.04556
3.93208E+14,NJ,34011,393208,750245,160,30-Nov-88,1230,<,1,39.53555,75.04583
3.95912E+14,NJ,34007,395912,750248,48,10-Oct-85,1100,<,1,39.98667,75.04667
3.94433E+14,NJ,34015,394437,750249,652,24-Jul-85,1045,.,1,39.74361,75.04694
4.02146E+14,PA,42017,402146,750255,155,17-Jun-92,1330,<,1,40.36278,75.04861
3.95923E+14,NJ,34007,395919,750302,115,17-Jul-85,1050,.,1,39.98861,75.05055
3.95835E+14,NJ,34007,395835,750302,180,6-Aug-85,1330,<,1,39.97639,75.05055
4.01305E+14,PA,42017,401305,750303,96,31-Jul-79,1015,.,3,40.21806,75.05083
3.93807E+14,NJ,34000,393807,750304,0,,,<,1,39.63528,75.05111
4.01054E+14,PA,42017,401054,750305,,8-Aug-79,945,.,3,40.18167,75.05139
3.82635E+14,MD,24047,382635,750306,478,18-Jan-90,1130,<,1,38.44305,75.05167
3.95652E+14,NJ,34007,395652,750307,226,27-Oct-82,1025,.,1,39.94777,75.05194
3.95652E+14,NJ,34007,395652,750307,285,27-Oct-82,1250,.,1,39.94777,75.05194
3.95845E+14,NJ,34007,395840,750307,175,6-Aug-85,1420,<,1,39.97778,75.05194
3.94446E+14,NJ,34015,394446,750310,,11-Dec-96,1210,.,1,39.74611,75.05278
3.95845E+14,NJ,34007,395845,750312,140,13-Jul-82,1315,.,1,39.97917,75.05334
3.95842E+14,NJ,34007,395842,750312,169,15-Sep-82,1030,.,1,39.97833,75.05334
4.05003E+14,NJ,34041,405003,750312,390,17-Aug-88,755,<,1,40.83417,75.05334
3.95238E+14,NJ,34007,395238,750316,594,7-Aug-85,1035,<,1,39.87723,75.05444
4.01347E+14,PA,42017,401347,750317,113,24-Jul-79,1115,.,2,40.22972,75.05473
3.95238E+14,NJ,34007,395238,750317,275,25-Aug-82,1255,.,1,39.87723,75.05473
3.95914E+14,NJ,34007,395914,750324,122,17-Jul-85,1220,.,4,39.98722,75.05666
3.95838E+14,NJ,34007,395900,750325,144,6-Aug-85,1040,<,1,39.98333,75.05695
3.94242E+14,NJ,34015,394242,750330,100,20-Mar-91,1215,<,1,39.71167,75.05833
3.94242E+14,NJ,34015,394242,750330,40,21-Mar-91,1415,<,1,39.71167,75.05833
3.94242E+14,NJ,34015,394242,750330,27,22-Mar-91,955,<,1,39.71167,75.05833
3.94242E+14,NJ,34015,394242,750330,75,22-Jun-94,1405,<,1,39.71167,75.05833
3.95416E+14,NJ,34007,395416,750336,165,15-Oct-82,1130,.,1,39.90445,75.06
4.01428E+14,PA,42017,401428,750340,,31-Jul-95,1005,.,9,40.24111,75.06111
3.94754E+14,NJ,34007,394754,750343,447,15-Aug-85,1540,<,1,39.79833,75.06194
3.94243E+14,NJ,34015,394243,750344,,9-Dec-96,1535,<,1,39.71194,75.06223
3.9392E+14,NJ,34015,393920,750345,90,21-Jan-87,0,<,1,39.65556,75.0625
3.95848E+14,NJ,34007,395848,750347,138,15-Sep-82,1130,.,1,39.98,75.06306
3.9503E+14,NJ,34007,395030,750347,349,9-Aug-85,1410,<,1,39.84167,75.06306
3.9503E+14,NJ,34007,395030,750347,712,9-Aug-85,1245,<,1,39.84167,75.06306
3.95853E+14,NJ,34007,395853,750348,132,15-Sep-82,1225,.,1,39.98139,75.06333
3.93539E+14,NJ,34015,393539,750348,85,14-Sep-88,1405,<,1,39.59417,75.06333
4.01116E+14,PA,42017,401116,750349,140,25-Jul-79,1045,.,2,40.18778,75.06361
3.95851E+14,NJ,34007,395851,750355,146,17-Jul-85,1400,<,1,39.98083,75.06528
4.01531E+14,PA,42017,401531,750356,75,8-Aug-95,1420,<,1,40.25861,75.06555
3.94546E+14,NJ,34015,394546,750360,640,13-Aug-82,1235,.,1,39.76278,75.06667
3.95628E+14,NJ,34007,395628,750406,140,9-Jul-85,1250,<,1,39.94111,75.06834
4.01356E+14,PA,42017,401356,750407,,23-Oct-79,1115,.,1,40.23223,75.06861
4.01453E+14,PA,42017,401453,750409,330,31-Jul-95,1215,.,2,40.24805,75.06917
3.93634E+14,NJ,34015,393634,750415,90,15-Sep-88,1150,<,1,39.60944,75.07083
3.95752E+14,NJ,34007,395800,750417,145,10-Jul-85,1055,<,1,39.96667,75.07139
3.82214E+14,MD,24047,382214,750419,294,7-Dec-89,830,<,1,38.37055,75.07195
3.82215E+14,MD,24047,382215,750419,89,15-Aug-90,1840,<,1,38.37083,75.07195
4.01316E+14,PA,42017,401316,750419,,15-Aug-95,1549,.,2,40.22111,75.07195
3.92238E+14,NJ,34011,392238,750420,191,9-Dec-88,1020,<,1,39.37722,75.07222
4.02255E+14,PA,42017,402255,750420,100,15-Jun-92,1300,<,1,40.38195,75.07222
4.01357E+14,PA,42017,401357,750423,,19-Jul-95,1425,<,1,40.23249,75.07306
3.94235E+14,NJ,34015,394235,750427,100,8-Jul-87,1436,<,1,39.70972,75.07417
4.01253E+14,PA,42017,401253,750430,528,31-Jul-79,1100,.,3,40.21472,75.075
4.01059E+14,PA,42017,401059,750431,50,26-Jul-79,1430,.,2,40.18306,75.07528
3.92235E+14,NJ,34011,392235,750432,222,15-Sep-93,1230,<,1,39.37639,75.07555
4.01044E+14,PA,42017,401050,750433,329,25-Jul-79,1415,.,2,40.18056,75.07584
3.94342E+14,NJ,34015,394339,750433,618,18-Aug-82,1350,.,1,39.7275,75.07584
4.01554E+14,PA,42017,401554,750433,204,31-Jul-95,1628,<,1,40.265,75.07584
3.95246E+14,NJ,34007,395246,750434,455,1-Oct-85,1440,<,1,39.87944,75.07611
3.95608E+14,NJ,34007,395608,750438,84,21-Dec-82,1400,.,1,39.93555,75.07722
4.02421E+14,PA,42017,402421,750438,,8-Jun-92,1225,.,3,40.40584,75.07722
4.0235E+14,PA,42017,402350,750440,,11-Jun-92,1445,.,11,40.39722,75.07777
4.0123E+14,PA,42017,401234,750441,250,31-Jul-79,1150,.,6,40.20945,75.07806
4.01158E+14,PA,42017,401158,750449,592,22-Oct-79,1500,.,1,40.19944,75.08028
4.01307E+14,PA,42017,401307,750451,44,27-Jul-79,1130,.,2,40.21861,75.08083
4.04915E+14,NJ,34041,404915,750451,252,9-Sep-92,1420,<,1,40.82084,75.08083
4.01237E+14,PA,42017,401237,750454,,3-Aug-79,930,.,2,40.21027,75.08167
3.94301E+14,NJ,34015,394301,750459,65,2-Jun-88,1200,<,1,39.71695,75.08305
4.01308E+14,PA,42017,401308,750509,398,25-Jul-79,1135,.,5,40.21889,75.08583
4.01526E+14,PA,42017,401526,750515,,1-Sep-95,1317,<,1,40.25723,75.0875
4.0134E+14,PA,42017,401340,750517,107,25-Jul-79,1100,.,2,40.22778,75.08806
3.93912E+14,NJ,34015,393913,750517,800,17-Sep-82,1330,.,1,39.65361,75.08806
3.95715E+14,NJ,34007,395715,750519,200,7-Aug-85,1405,<,1,39.95416,75.08861
4.01118E+14,PA,42017,401118,750521,300,24-Jul-79,1325,.,2,40.18833,75.08916
4.01359E+14,PA,42017,401328,750522,90,30-Jul-79,1330,.,1,40.22445,75.08945
3.94227E+14,NJ,34015,394227,750522,85,25-Aug-88,1130,<,1,39.7075,75.08945
4.01613E+14,PA,42017,401613,750526,,26-Jul-95,1551,<,1,40.27028,75.09055
3.93449E+14,NJ,34033,393449,750528,70,24-Apr-91,1500,<,1,39.58027,75.09111
3.94957E+14,NJ,34015,394957,750530,670,3-Jun-86,1330,<,1,39.8325,75.09167
3.95546E+14,NJ,34007,395546,750533,265,29-Aug-85,1030,<,1,39.92945,75.0925
3.95552E+14,NJ,34007,395557,750535,225,6-Jul-82,1020,.,1,39.9325,75.09306
3.95556E+14,NJ,34007,395550,750537,288,29-Aug-85,1130,<,1,39.93056,75.09361
4.01419E+14,PA,42017,401419,750539,145,19-Jul-95,1213,<,1,40.23861,75.09417
3.95539E+14,NJ,34007,395539,750541,258,21-Sep-82,1225,.,2,39.92751,75.09472
3.95151E+14,NJ,34007,395146,750542,557,15-Jul-85,1530,<,1,39.86278,75.095
3.93047E+14,NJ,34033,393047,750542,74,14-Dec-88,1245,<,1,39.51305,75.095
3.93047E+14,NJ,34033,393047,750542,70,26-Apr-91,1425,<,1,39.51305,75.095
3.95611E+14,NJ,34007,395611,750546,255,13-May-87,1115,<,1,39.93639,75.09611
4.03424E+14,NJ,34019,403424,750548,100,29-Jun-88,1045,.,6,40.57334,75.09666
3.94025E+14,NJ,34015,394025,750548,80,22-Sep-88,1055,<,1,39.67361,75.09666
4.0162E+14,PA,42017,401620,750550,,1-Aug-95,1527,.,6,40.27222,75.09722
3.95811E+14,NJ,34007,395811,750556,78,12-Nov-85,1350,.,19,39.96973,75.09889
3.94013E+14,NJ,34015,394015,750559,740,17-Sep-82,1450,.,1,39.67084,75.09972
4.01457E+14,PA,42017,401457,750601,,1-Sep-95,1524,.,6,40.24917,75.10028
4.00019E+14,PA,42101,400019,750602,500,11-Jul-80,1140,<,1,40.00528,75.10056
3.95718E+14,NJ,34007,395718,750605,40,16-Oct-85,1200,<,1,39.955,75.10139
3.95718E+14,NJ,34007,395718,750605,122,16-Oct-85,1330,.,1,39.955,75.10139
4.03231E+14,PA,42017,403231,750611,125,8-Jun-92,1220,<,1,40.54194,75.10306
3.94258E+14,NJ,34015,394258,750611,,20-Dec-96,1150,<,1,39.71611,75.10306
3.95541E+14,NJ,34007,395541,750622,156,6-Jul-82,1300,.,1,39.92805,75.10611
4.01219E+14,PA,42017,401218,750627,300,25-Jul-79,1015,.,2,40.20501,75.1075
3.95557E+14,NJ,34007,395557,750629,115,15-Nov-82,1415,.,1,39.9325,75.10806
3.95539E+14,NJ,34007,395539,750630,140,21-Sep-82,1010,.,1,39.92751,75.10833
3.93633E+14,NJ,34015,393633,750630,60,20-Sep-88,945,<,1,39.60916,75.10833
4.02546E+14,PA,42017,402546,750631,,9-Jun-92,1235,<,1,40.42944,75.10861
3.95615E+14,NJ,34007,395616,750632,169,6-Jul-82,1440,.,1,39.93778,75.10889
4.013E+14,PA,42017,401300,750636,145,3-Aug-79,1130,.,4,40.21667,75.11
4.01356E+14,PA,42017,401356,750636,402,19-Sep-79,1200,.,1,40.23223,75.11
3.95221E+14,NJ,34007,395221,750637,359,15-Jul-85,1330,<,1,39.8725,75.11028
4.01346E+14,PA,42017,401346,750640,460,26-Jul-79,1100,.,2,40.22944,75.11111
3.95457E+14,NJ,34007,395457,750640,163,5-Nov-82,1030,.,2,39.91583,75.11111
3.95512E+14,NJ,34007,395512,750640,154,29-Aug-85,1340,<,1,39.92,75.11111
3.92527E+14,NJ,34011,392526,750643,176,26-Jun-84,1100,<,1,39.42389,75.11195
3.95527E+14,NJ,34007,395527,750646,136,5-Nov-82,1440,<,1,39.92417,75.11278
4.01523E+14,PA,42017,401523,750652,410,26-Jul-95,1227,.,10,40.25639,75.11444
3.94308E+14,NJ,34015,394308,750702,599,24-Jul-85,1415,<,1,39.71889,75.11723
3.94141E+14,NJ,34015,394155,750704,657,17-Aug-82,1050,.,1,39.69861,75.11777
4.0103E+14,PA,42091,401030,750705,300,23-Oct-79,1015,.,1,40.175,75.11806
3.95115E+14,NJ,34015,395115,750706,345,12-Jul-85,1100,<,1,39.85416,75.11833
3.95447E+14,NJ,34007,395447,750711,104,15-Oct-85,1210,.,6,39.91306,75.11972
4.01438E+14,PA,42017,401438,750716,400,26-Jul-95,953,.,13,40.24389,75.12111
3.94221E+14,NJ,34015,394221,750722,84,22-Mar-91,1330,<,1,39.70583,75.12278
3.94221E+14,NJ,34015,394221,750722,66,26-Mar-91,1100,<,1,39.70583,75.12278
3.94221E+14,NJ,34015,394221,750722,36,7-May-91,1400,<,1,39.70583,75.12278
4.02028E+14,PA,42017,402028,750725,160,11-Jun-92,1100,<,1,40.34111,75.12361
3.94843E+14,NJ,34015,394843,750728,489,12-Jul-85,1250,<,1,39.81194,75.12444
4.0242E+14,PA,42017,402420,750731,300,3-Jun-92,930,.,4,40.40556,75.12527
4.0283E+14,PA,42017,402830,750731,,11-Jun-92,1210,.,3,40.475,75.12527
3.95142E+14,NJ,34015,395224,750734,,17-Sep-82,1205,.,1,39.87334,75.12611
3.95221E+14,NJ,34015,395221,750737,319,10-Sep-82,1110,.,1,39.8725,75.12695
3.95355E+14,NJ,34007,395356,750738,170,18-Sep-85,1330,<,1,39.89889,75.12722
3.95216E+14,NJ,34015,395216,750739,277,17-Sep-82,1035,.,1,39.87111,75.1275
4.03047E+14,PA,42017,403047,750740,120,11-Jun-92,1500,<,1,40.51305,75.12778
3.95308E+14,NJ,34007,395308,750744,279,16-Sep-82,1015,.,1,39.88556,75.12889
4.02114E+14,PA,42017,402114,750745,,9-Jun-92,930,<,1,40.35389,75.12917
4.03157E+14,PA,42017,403157,750752,,9-Jun-92,1500,<,1,40.5325,75.13111
3.94205E+14,NJ,34015,394206,750758,612,17-Aug-82,1210,.,1,39.70167,75.13277
3.95313E+14,NJ,34007,395313,750804,255,16-Sep-82,1125,.,1,39.88694,75.13445
3.94345E+14,NJ,34015,394345,750804,520,24-Jul-85,1600,<,1,39.72917,75.13445
3.93319E+14,NJ,34033,393321,750806,60,29-Jun-87,1100,<,1,39.55583,75.135
3.82824E+14,DE,10005,382824,750815,17.5,25-Aug-88,930,.,1,38.47333,75.1375
4.0325E+14,PA,42017,403250,750815,95,4-Jun-92,1254,<,1,40.54722,75.1375
